,iteration,node,betweeness_centrality,closeness_centrality,in_degree_centrality,size_of_gcc
296,12500,poland,2.195994883620446e-06,0.005852926702246091,0.004811344644213724,0.1681225471578681
297,12500,individual,0.00023029093790492665,0.01018546607214389,0.0005064573309698658,0.1681225471578681
298,12750,federation,1.811625988750774e-05,0.011286773874567318,0.0007450639513224885,0.16662527936429103
299,12750,u.s._state,2.580988855462805e-05,0.017381086188567863,0.012914441822923135,0.16662527936429103
300,12750,society,0.0002316876913443224,0.010583700756862697,0.0007450639513224885,0.16662527936429103
301,12750,united_states,1.3305814708867386e-05,0.007296845182276614,0.0037253197566124428,0.16662527936429103
302,12750,person,0.00021275427250018664,0.009481541087196338,0.00037253197566124423,0.16662527936429103
303,12750,federated_state,2.311172218840349e-05,0.013644483536944802,0.000496709300881659,0.16662527936429103
304,12750,poland,2.112278812415796e-06,0.0057402725809437005,0.004718738358375761,0.16662527936429103
305,12750,individual,0.00022447202357636187,0.010126861869369277,0.000496709300881659,0.16662527936429103
306,13000,federation,1.7953707623886244e-05,0.011412225767623546,0.000732421875,0.165140974002197
307,13000,u.s._state,2.538847949469059e-05,0.0174429272249691,0.012939453125,0.165140974002197
308,13000,society,0.0002256654403911876,0.010481506182249321,0.000732421875,0.165140974002197
309,13000,united_states,1.3036924623153912e-05,0.007312046496616809,0.0037841796875,0.165140974002197
310,13000,person,0.00020716045709752228,0.009385972317185258,0.0003662109375,0.165140974002197
311,13000,federated_state,2.2691698515501036e-05,0.013653720468628968,0.00048828125,0.165140974002197
312,13000,poland,2.041209912425241e-06,0.005642872936320755,0.004638671875,0.165140974002197
313,13000,individual,0.00021858825273861834,0.010025824992658574,0.00048828125,0.165140974002197
314,13250,federation,1.772665986659109e-05,0.011474243536482293,0.000720634158059092,0.16524558664585084
315,13250,u.s._state,2.5082718883646792e-05,0.017657883259612782,0.013211626231083353,0.16524558664585084
316,13250,society,0.0002221385586699507,0.010490515646517148,0.000720634158059092,0.16524558664585084
317,13250,united_states,1.2707231360835437e-05,0.007273218614198678,0.003843382176315157,0.16524558664585084
318,13250,person,0.00020379168206270586,0.009383387078882461,0.000360317079029546,0.16524558664585084
319,13250,federated_state,2.2428768179454145e-05,0.013760419671594106,0.00048042277203939464,0.16524558664585084
320,13250,poland,2.0048866732759653e-06,0.005658437368809786,0.004684122027384097,0.16524558664585084
321,13250,individual,0.00021507097255552463,0.010026286292873875,0.00048042277203939464,0.16524558664585084
322,13500,federation,1.7387361138370102e-05,0.011403694484035986,0.0007093875620714117,0.1653859794301927
323,13500,u.s._state,2.4655389910036062e-05,0.017544103091995247,0.013123669898321116,0.1653859794301927
324,13500,society,0.0002195363998395331,0.010570326308600686,0.0007093875620714117,0.1653859794301927
325,13500,united_states,1.2649165458380179e-05,0.007328383905696402,0.003783400331047529,0.1653859794301927
326,13500,person,0.0002012545120831118,0.00943716748355896,0.00035469378103570584,0.1653859794301927
327,13500,federated_state,2.2013740991103624e-05,0.01367842691315449,0.0004729250413809411,0.1653859794301927
328,13500,poland,1.942799998579939e-06,0.005570128816825524,0.004611019153464176,0.1653859794301927
329,13500,individual,0.00021243609480875176,0.010089945162340493,0.0004729250413809411,0.1653859794301927
330,13750,federation,1.7134439106433054e-05,0.011431599832124616,0.0006975122064636131,0.1658723701034523
331,13750,u.s._state,2.4377388129341665e-05,0.017662677209395128,0.01325273192280865,0.1658723701034523
332,13750,society,0.00021569394086505078,0.01053384706117012,0.0006975122064636131,0.1658723701034523
333,13750,united_states,1.2472466321165386e-05,0.007335158688727189,0.00372006510113927,0.1658723701034523
334,13750,person,0.0001978162887058939,0.009417306366559753,0.00034875610323180655,0.1658723701034523
335,13750,federated_state,2.171533410413085e-05,0.01373507963648732,0.00046500813764240875,0.1658723701034523
336,13750,poland,1.878302078702046e-06,0.005476883228634071,0.004533829342013485,0.1658723701034523
337,13750,individual,0.00020884286781539657,0.010070400069210514,0.0005812601720530109,0.1658723701034523
338,14000,federation,1.6770075142514193e-05,0.01136397792579412,0.0006868131868131868,0.16435847544923887
339,14000,u.s._state,2.3897357078082728e-05,0.017594740912606342,0.013163919413919414,0.16435847544923887
340,14000,society,0.00021090989815952617,0.010447732617543939,0.0006868131868131868,0.16435847544923887
341,14000,united_states,1.2250015826758415e-05,0.007333638583638584,0.003663003663003663,0.16435847544923887
342,14000,person,0.00019336682736591172,0.009337329442744773,0.0003434065934065934,0.16435847544923887
343,14000,federated_state,2.1263931215859794e-05,0.013665033110993811,0.0004578754578754579,0.16435847544923887
344,14000,poland,1.9259383171481143e-06,0.005698118253427989,0.004693223443223443,0.16435847544923887
345,14000,individual,0.00020416256323890522,0.009985349082257771,0.0005723443223443224,0.16435847544923887
346,14250,federation,1.6561043026682e-05,0.011412900559750553,0.0006762087230925279,0.16486364660806851
347,14250,u.s._state,2.35461455302672e-05,0.0177139254097526,0.013411473008001802,0.16486364660806851
348,14250,society,0.00020790205087943583,0.010439283780963558,0.0006762087230925279,0.16486364660806851
349,14250,united_states,1.1950875374315768e-05,0.007275073158788576,0.0036064465231601486,0.16486364660806851
350,14250,person,0.00019049009536595347,0.009323289426600712,0.00033810436154626394,0.16486364660806851
351,14250,federated_state,2.091720695164513e-05,0.013706005965144338,0.00045080581539501857,0.16486364660806851
352,14250,poland,1.8669273964127714e-06,0.005610138742471194,0.00462075960779894,0.16486364660806851
353,14250,individual,0.0002011582519168836,0.00997156569335122,0.0005635072692437732,0.16486364660806851
354,14500,federation,1.6338735450774393e-05,0.011447962382353294,0.0006655574043261231,0.16492901508429458
355,14500,u.s._state,2.31793505943215e-05,0.017760257379012833,0.013422074320576816,0.16492901508429458
356,14500,society,0.0002037051527548732,0.010422497284641164,0.0006655574043261231,0.16492901508429458
357,14500,united_states,1.1725011208274093e-05,0.007268143062815984,0.003549639489739323,0.16492901508429458
358,14500,person,0.0001865667051020654,0.009297169612919758,0.00033277870216306157,0.16492901508429458
359,14500,federated_state,2.065718134175467e-05,0.013772503944000295,0.0004437049362174154,0.16492901508429458
360,14500,poland,1.808579903060117e-06,0.005521770500493278,0.004547975596228508,0.16492901508429458
361,14500,individual,0.00019703678331637941,0.009947649004964027,0.0005546311702717692,0.16492901508429458
362,14750,federation,1.6189726484667217e-05,0.01152642689549855,0.0006558810668998689,0.16384304295551427
363,14750,u.s._state,2.3047957482600047e-05,0.017983346493013884,0.01355487538259729,0.16384304295551427
364,14750,society,0.00019985649808784394,0.010384235487180616,0.0006558810668998689,0.16384304295551427
365,14750,united_states,1.145826398435119e-05,0.0072344368465513025,0.0036073458679492785,0.16384304295551427
366,14750,person,0.00018297377962080721,0.009256106209850838,0.00032794053344993443,0.16384304295551427
367,14750,federated_state,2.0491056030409063e-05,0.01389624304406495,0.00043725404459991256,0.16384304295551427
368,14750,poland,1.7563762311779196e-06,0.00544149115237723,0.004481853957149104,0.16384304295551427
369,14750,individual,0.00019326112611770647,0.00990589968233923,0.0005465675557498907,0.16384304295551427
370,15000,federation,1.5779091606950787e-05,0.011386832263987826,0.0006453694740238787,0.16465906646590664
371,15000,u.s._state,2.2488676014598482e-05,0.017735761609611315,0.013337635796493493,0.16465906646590664
372,15000,society,0.00019625534392369508,0.010367223657923683,0.0006453694740238787,0.16465906646590664
373,15000,united_states,1.1302179252192756e-05,0.007219555190231319,0.0035495321071313327,0.16465906646590664
374,15000,person,0.00017975902088006472,0.009245919793655771,0.00032268473701193933,0.16465906646590664
375,15000,federated_state,1.9978365986219948e-05,0.013723040163020802,0.0004302463160159191,0.16465906646590664
376,15000,poland,1.7236690978267354e-06,0.005449786669534975,0.004517586318167151,0.16465906646590664
377,15000,individual,0.00018989280698540847,0.009898124195590458,0.0005378078950198989,0.16465906646590664
378,15250,federation,1.5513224732229058e-05,0.011369170506179542,0.0006357279084551812,0.16442419747854645
379,15250,u.s._state,2.2158542417814874e-05,0.01776239337598065,0.013350286077558806,0.16442419747854645
380,15250,society,0.00019367957997820558,0.010332146126738485,0.0006357279084551812,0.16442419747854645
381,15250,united_states,1.1236423992012507e-05,0.007335895412642786,0.0037084127993218903,0.16442419747854645
382,15250,person,0.00017745916772200372,0.009227416829593164,0.0003178639542275906,0.16442419747854645
383,15250,federated_state,1.9655323086926974e-05,0.013718002593195196,0.0004238186056367875,0.16442419747854645
384,15250,poland,1.672554620189674e-06,0.005368369004732641,0.004450095359186269,0.16442419747854645
385,15250,individual,0.00018749449544314177,0.009877681170695294,0.0005297732570459843,0.16442419747854645
386,15500,federation,1.5203369607657089e-05,0.011304787296186468,0.0006266318537859008,0.16562238930659984
387,15500,u.s._state,2.1692612732876578e-05,0.01762362952236653,0.013263707571801566,0.16562238930659984
388,15500,society,0.00019095824853692108,0.010324331663624885,0.0006266318537859008,0.16562238930659984
389,15500,united_states,1.1048072749323265e-05,0.007314333102255278,0.0036553524804177544,0.16562238930659984
390,15500,person,0.00017552584681896212,0.009264316226181612,0.0003133159268929504,0.16562238930659984
391,15500,federated_state,1.9227790974389848e-05,0.013606541822897084,0.0004177545691906005,0.16562238930659984
392,15500,poland,1.7995380095146483e-06,0.005848563968668407,0.004804177545691906,0.16562238930659984
393,15500,individual,0.00018548329047160983,0.00992087055365543,0.0005221932114882506,0.16562238930659984
394,15750,federation,1.4865574853903255e-05,0.011205802933584218,0.0006183017312448475,0.16506955177743432
395,15750,u.s._state,2.122591723782329e-05,0.017490094867788016,0.013190436933223413,0.16506955177743432
396,15750,society,0.00018808137670513452,0.01028965629191848,0.0006183017312448475,0.16506955177743432
397,15750,united_states,1.082001484009101e-05,0.007267208125960531,0.003606760098928277,0.16506955177743432
398,15750,person,0.00017280168940887253,0.009228706642146756,0.00030915086562242374,0.16506955177743432
399,15750,federated_state,1.8804952190187617e-05,0.01349350976574155,0.00041220115416323167,0.16506955177743432
400,15750,poland,1.7944872502211786e-06,0.00590821654300632,0.004843363561417972,0.16506955177743432
401,15750,individual,0.00018262358708020146,0.009883265537947699,0.0005152514427040395,0.16506955177743432
402,16000,federation,1.4534243649744987e-05,0.01111824891031526,0.0006100660904931367,0.1642944286295242
403,16000,u.s._state,2.0767635485304183e-05,0.01739348181159342,0.013218098627351295,0.1642944286295242
404,16000,society,0.00018433473169434753,0.01019286277614966,0.0006100660904931367,0.1642944286295242
405,16000,united_states,1.0533708591102519e-05,0.007170410539331061,0.0035587188612099642,0.1642944286295242
406,16000,person,0.00016962475394641927,0.009165407139786405,0.00030503304524656834,0.1642944286295242
407,16000,federated_state,1.8390056509883593e-05,0.0133986172922744,0.0004067107269954245,0.1642944286295242
408,16000,poland,1.7470036819394759e-06,0.005829520420267751,0.004778851042196238,0.1642944286295242
409,16000,individual,0.00017927979204660548,0.009815360861624206,0.0005083884087442806,0.1642944286295242
410,16250,federation,1.4393405139045529e-05,0.011083675103952258,0.0006019865556335909,0.16392455858747992
411,16250,u.s._state,2.0422530788198166e-05,0.01710686846635477,0.013043042038727803,0.16392455858747992
412,16250,society,0.00018136697007025272,0.010204916929658912,0.0006019865556335909,0.16392455858747992
413,16250,united_states,1.0498126965052089e-05,0.007098839883198479,0.003511588241195947,0.16392455858747992
414,16250,person,0.00016742650425376456,0.009220216368931765,0.00030099327781679544,0.16392455858747992
415,16250,federated_state,1.8228291403364653e-05,0.01334508043209257,0.0004013243704223939,0.16392455858747992
416,16250,poland,1.701038789159926e-06,0.005752315976054312,0.004715561352463128,0.16392455858747992
417,16250,individual,0.0001769784913005857,0.009881510217276361,0.0006019865556335909,0.16392455858747992
418,16500,federation,1.417923988894365e-05,0.011053362767860541,0.0005937654626422563,0.16475361171581238
419,16500,u.s._state,2.0162330753684374e-05,0.017075154190499247,0.012963879267689262,0.16475361171581238
420,16500,society,0.0001802761093615004,0.010239143872240283,0.0005937654626422563,0.16475361171581238
421,16500,united_states,1.0448376354629057e-05,0.0071601532637102575,0.0034636318654131617,0.16475361171581238
422,16500,person,0.00016626333844915346,0.009243970874822685,0.00029688273132112816,0.16475361171581238
423,16500,federated_state,1.796885717970414e-05,0.013315225412196947,0.0003958436417615042,0.16475361171581238
424,16500,poland,1.6548974732261579e-06,0.0056737588652482265,0.004651162790697674,0.16475361171581238
425,16500,individual,0.00017578144699338912,0.009906662746491246,0.0005937654626422563,0.16475361171581238
426,16750,federation,1.3952237854248604e-05,0.011037321128555704,0.0005853658536585367,0.16437420739440053
427,16750,u.s._state,1.9881463081531605e-05,0.017101593233674273,0.012878048780487806,0.16437420739440053
428,16750,society,0.0001781242044202707,0.010255301927530613,0.0005853658536585367,0.16437420739440053
429,16750,united_states,1.038328205933508e-05,0.007280626701483415,0.0036097560975609758,0.16437420739440053
430,16750,person,0.00016416244935056902,0.00924889397967655,0.00029268292682926834,0.16437420739440053
431,16750,federated_state,1.7692503527317978e-05,0.013310828773686976,0.0003902439024390244,0.16437420739440053
432,16750,poland,1.6464782733867725e-06,0.005723577235772358,0.004682926829268293,0.16437420739440053
433,16750,individual,0.00017358449264914073,0.00991367607417752,0.0005853658536585367,0.16437420739440053
434,17000,federation,1.3914917597655253e-05,0.011130394891273404,0.0005775339301183944,0.16352261790182868
435,17000,u.s._state,1.9908893420346964e-05,0.017282914151694216,0.012994513427663874,0.16352261790182868
436,17000,society,0.00017496480276252803,0.010212399255128932,0.0005775339301183944,0.16352261790182868
437,17000,united_states,1.0329649215303333e-05,0.007256277077203397,0.003561459235730099,0.16352261790182868
438,17000,person,0.00016132781294645045,0.009215340405162,0.0002887669650591972,0.16352261790182868
439,17000,federated_state,1.7666942648953774e-05,0.013437597838417062,0.0003850226200789296,0.16352261790182868
440,17000,poland,1.6397739113082421e-06,0.005775339301183944,0.004716527095966888,0.16352261790182868
441,17000,individual,0.00017060133659175863,0.009879557917236796,0.0005775339301183944,0.16352261790182868
442,17250,federation,1.3852890175856981e-05,0.011240253383405762,0.000665019950598518,0.16300940438871472
443,17250,u.s._state,1.9574539929272827e-05,0.017226295318840224,0.013015390461713853,0.16300940438871472
444,17250,society,0.00017059360455649804,0.010084624434157861,0.0005700171005130154,0.16300940438871472
445,17250,united_states,1.0170819041166656e-05,0.007237809726884399,0.003515105453163595,0.16300940438871472
446,17250,person,0.00015729122011401387,0.009100080776726882,0.0002850085502565077,0.16300940438871472
447,17250,federated_state,1.735446762747425e-05,0.013379374486369066,0.0003800114003420103,0.16300940438871472
448,17250,poland,1.6334678318111488e-06,0.005869373161486816,0.0048451453543606315,0.16300940438871472
449,17250,individual,0.00016633395363597393,0.00975582286614401,0.0005700171005130154,0.16300940438871472
450,17500,federation,1.3608158911268622e-05,0.011218086999665635,0.0006559220389805098,0.1631218963740279
451,17500,u.s._state,1.9262129452466683e-05,0.017268383099516522,0.013118440779610194,0.1631218963740279
452,17500,society,0.00016849534569359187,0.010086834755211226,0.0005622188905547226,0.1631218963740279
453,17500,united_states,9.894448447096605e-06,0.007138791715253484,0.003467016491754123,0.1631218963740279
454,17500,person,0.00015525592399153184,0.00909430408589243,0.0002811094452773613,0.1631218963740279
455,17500,federated_state,1.7058485654577377e-05,0.013374589252703744,0.0003748125937031484,0.1631218963740279
456,17500,poland,1.624199611990126e-06,0.005914007282073248,0.004872563718140929,0.1631218963740279
457,17500,individual,0.00016420219104352067,0.009750731041801753,0.0005622188905547226,0.1631218963740279
458,17750,federation,1.3330094436750496e-05,0.011114923908691916,0.0006473090438320696,0.16347665279704116
459,17750,u.s._state,1.888786312429881e-05,0.017095234947515577,0.013038653597188829,0.16347665279704116
460,17750,society,0.00016715203088135693,0.010121255027312955,0.000554836323284631,0.16347665279704116
461,17750,united_states,9.73892082325774e-06,0.007073272057120023,0.0034214906602552247,0.16347665279704116
462,17750,person,0.00015389889016489557,0.009116642129455366,0.0002774181616423155,0.16347665279704116
463,17750,federated_state,1.6716058129472238e-05,0.013250194682340068,0.000369890882189754,0.16347665279704116
464,17750,poland,1.581826472609905e-06,0.005836349705408333,0.004808581468466802,0.16347665279704116
465,17750,individual,0.00016279132006497286,0.009775714272417956,0.000554836323284631,0.16347665279704116
466,18000,federation,1.3127476233920095e-05,0.01107393111862538,0.0006399122406070025,0.16252285191956126
467,18000,u.s._state,1.8584027462914254e-05,0.01701736671581034,0.012889660846512479,0.16252285191956126
468,18000,society,0.00016449036897817765,0.010071932756923259,0.0005484962062345736,0.16252285191956126
469,18000,united_states,9.668039466992713e-06,0.0071549059259134185,0.003565225340524728,0.16252285191956126
470,18000,person,0.00015140467338153928,0.009068456915391442,0.0002742481031172868,0.16252285191956126
471,18000,federated_state,1.646992721645863e-05,0.013211063250344856,0.0003656641374897157,0.16252285191956126
472,18000,poland,1.5793080892494576e-06,0.005891539669764371,0.004845049821738733,0.16252285191956126
473,18000,individual,0.00016016189495579025,0.009724680139069382,0.0005484962062345736,0.16252285191956126
474,18250,federation,1.2860619057193154e-05,0.01098968136203868,0.0006321683373972727,0.1627234964782373
475,18250,u.s._state,1.8218530737964178e-05,0.01691530764080117,0.012823986272916102,0.1627234964782373
476,18250,society,0.0001626130272672362,0.01007292284154626,0.000541858574911948,0.1627234964782373
477,18250,united_states,9.435470037522182e-06,0.007068320773373692,0.003522080736927662,0.1627234964782373
478,18250,person,0.00014959746099248652,0.00906243689020466,0.000270929287455974,0.1627234964782373
479,18250,federated_state,1.6138975976021087e-05,0.013118353093969458,0.00036123904994129867,0.1627234964782373
480,18250,poland,1.590247759132952e-06,0.005980580960261264,0.004876727174207532,0.1627234964782373
481,18250,individual,0.00015826635005893947,0.009719392171165856,0.000541858574911948,0.1627234964782373
482,18750,federation,1.2672131406577787e-05,0.011076422352229658,0.0006176107287806599,0.16400529333921482
483,18750,u.s._state,1.801186245382125e-05,0.017120169401799893,0.013146285512616906,0.16400529333921482
484,18750,society,0.00015970933181828196,0.010093207464491652,0.0005293806246691371,0.16400529333921482
485,18750,united_states,9.286150348923402e-06,0.007088059429483897,0.0034409740603493916,0.16400529333921482
486,18750,person,0.00014675698128969138,0.009068684227239726,0.00026469031233456857,0.16400529333921482
487,18750,federated_state,1.5902435174225073e-05,0.01323451561672843,0.0003529204164460914,0.16400529333921482
488,18750,poland,1.5956922225727556e-06,0.006117287218398917,0.0049408858302452795,0.16400529333921482
489,18750,individual,0.0001552958806465807,0.009727215474705654,0.0005293806246691371,0.16400529333921482
490,19000,federation,1.2635244084997994e-05,0.011155694882119914,0.0006105538595726123,0.1643118785975929
491,19000,u.s._state,1.794493726460582e-05,0.017214778693625813,0.013170518970780637,0.1643118785975929
492,19000,society,0.0001576324671458931,0.010061889624179072,0.0005233318796336677,0.1643118785975929
493,19000,united_states,9.166447394595173e-06,0.0070912178812150084,0.0034016572176188403,0.1643118785975929
494,19000,person,0.00014490593893746345,0.009049602141386429,0.00026166593981683385,0.1643118785975929
495,19000,federated_state,1.587583046682168e-05,0.013345897100680421,0.00034888791975577847,0.1643118785975929
496,19000,poland,1.559437108624075e-06,0.00604739060910016,0.0048844308765808985,0.1643118785975929
497,19000,individual,0.00015322800819031582,0.009693424540737076,0.0005233318796336677,0.1643118785975929
498,19250,federation,1.2483085196513724e-05,0.011148111614473506,0.0006036043804432182,0.16390757027073632
499,19250,u.s._state,1.7724642709046287e-05,0.01721362694818157,0.013193067172544624,0.16390757027073632
500,19250,society,0.00015558132270532827,0.010040495070670412,0.0005173751832370441,0.16390757027073632
501,19250,united_states,9.048192188300895e-06,0.0070794691404441135,0.0033629386910407864,0.16390757027073632
502,19250,person,0.0001434105005095612,0.009066144931981197,0.00025868759161852203,0.16390757027073632
503,19250,federated_state,1.569493320419325e-05,0.013349135290341974,0.00034491678882469606,0.16390757027073632
504,19250,poland,1.5687498370842143e-06,0.006058899736221769,0.004915064240751919,0.16390757027073632
505,19250,individual,0.0001516631655292933,0.009713807640519719,0.0005173751832370441,0.16390757027073632
506,19500,federation,1.2530335644079638e-05,0.011260775847285676,0.0005973205904940695,0.16331058020477815
507,19500,u.s._state,1.7867195624968874e-05,0.01739227186243343,0.013311716016724977,0.16331058020477815
508,19500,society,0.0001535967232699036,0.009986735749556153,0.0005119890775663453,0.16331058020477815
509,19500,united_states,9.1665848784987e-06,0.007154253006134205,0.003413260517108968,0.16331058020477815
510,19500,person,0.00014153236175785247,0.009017207338854234,0.00025599453878317265,0.16331058020477815
511,19500,federated_state,1.5777592876653443e-05,0.013492659392328065,0.0003413260517108968,0.16331058020477815
512,19500,poland,1.5653818497833367e-06,0.006109534357547118,0.004949227749808004,0.16331058020477815
513,19500,individual,0.0001496869090683517,0.009660256181924747,0.0005119890775663453,0.16331058020477815
514,19750,federation,1.240060806044072e-05,0.011247961571244544,0.0005901197099983139,0.16176346623956842
515,19750,u.s._state,1.7723275932801808e-05,0.017364979658094665,0.013235542067105041,0.16176346623956842
516,19750,society,0.0001500366979828567,0.009873995340155288,0.0005058168942842691,0.16176346623956842
517,19750,united_states,9.245381711537751e-06,0.007297276753162294,0.0035407182599898838,0.16176346623956842
518,19750,person,0.00013846042833789513,0.008936310628305374,0.00025290844714213456,0.16176346623956842
519,19750,federated_state,1.5626898065850512e-05,0.013479550641394604,0.0003372112628561794,0.16176346623956842
520,19750,poland,1.5847195401021666e-06,0.006260567960112725,0.005058168942842691,0.16176346623956842
521,19750,individual,0.00014644087696361142,0.009574641426320403,0.0005058168942842691,0.16176346623956842
522,20000,federation,1.2163318106578849e-05,0.011173248780907143,0.0005829447035309793,0.16212840369722709
523,20000,u.s._state,1.7398953893618206e-05,0.01727505354557017,0.013157894736842106,0.16212840369722709
524,20000,society,0.00014959355655365958,0.009988516918100852,0.0004996668887408394,0.16212840369722709
525,20000,united_states,9.105152037592946e-06,0.007302020055510349,0.0035809460359760162,0.16212840369722709
526,20000,person,0.00013792259624957054,0.009022748308500332,0.0002498334443704197,0.16212840369722709
527,20000,federated_state,1.5332438046548367e-05,0.013397615246998305,0.00033311125916055963,0.16212840369722709
528,20000,poland,1.6296349800718526e-06,0.006517394200967471,0.005246502331778815,0.16212840369722709
529,20000,individual,0.0001458974057265179,0.009671563994443829,0.0004996668887408394,0.16212840369722709
530,20250,federation,1.2028327172073895e-05,0.011138210926869695,0.0005767487847079179,0.16230021420332838
531,20250,u.s._state,1.7234719350956895e-05,0.01720467661139441,0.013100436681222707,0.16230021420332838
532,20250,society,0.00014712300402230788,0.009911768989968539,0.0004943561011782154,0.16230021420332838
533,20250,united_states,9.075549339200224e-06,0.007316470297437587,0.00354288539177721,0.16230021420332838
534,20250,person,0.00013592281224244224,0.008985316480658376,0.0002471780505891077,0.16230021420332838
535,20250,federated_state,1.5171168865454376e-05,0.013354562995597247,0.00032957073411881023,0.16230021420332838
536,20250,poland,1.6223308093259937e-06,0.00655792888586146,0.005273131745900964,0.16230021420332838
537,20250,individual,0.0001437900984684206,0.00963226712328752,0.0004943561011782154,0.16230021420332838
538,20500,federation,1.1926445546293362e-05,0.011169875507570051,0.0005704506560182545,0.1623207301173403
539,20500,u.s._state,1.7092801133718882e-05,0.01725169202351176,0.013201858039279602,0.1623207301173403
540,20500,society,0.0001452821690767295,0.009920700490250435,0.0005704506560182545,0.1623207301173403
541,20500,united_states,8.997958638768099e-06,0.00731485928594836,0.0035041968869692773,0.1623207301173403
542,20500,person,0.00013416587183591932,0.008983394156362883,0.0002444788525792519,0.1623207301173403
543,20500,federated_state,1.5054149250248914e-05,0.013408708662365832,0.00032597180343900254,0.1623207301173403
544,20500,poland,1.6003749313233298e-06,0.006558015178495571,0.005297041805883792,0.1623207301173403
545,20500,individual,0.00014194196745658162,0.009633134864098896,0.0004889577051585038,0.1623207301173403
546,20750,federation,1.1783348317802958e-05,0.01115479745941061,0.0005641976303699524,0.16183107672469374
547,20750,u.s._state,1.6882537088186268e-05,0.017244166335422757,0.01313774482147175,0.16183107672469374
548,20750,society,0.00014321899873810342,0.009876448604273709,0.0005641976303699524,0.16183107672469374
549,20750,united_states,8.879733820527366e-06,0.007324902921474749,0.0035463851051825584,0.16183107672469374
550,20750,person,0.00013221514424507244,0.008940188161531252,0.00024179898444426536,0.16183107672469374
551,20750,federated_state,1.4881836271271541e-05,0.013399857541736537,0.0003223986459256871,0.16183107672469374
552,20750,poland,1.5654834314170413e-06,0.006486129141236331,0.0052389779962924155,0.16183107672469374
553,20750,individual,0.00013988666263720325,0.009586876363431458,0.0004835979688885307,0.16183107672469374
554,21000,federation,1.1586418231487763e-05,0.011101613925044182,0.0005580802040979032,0.16238839285714285
555,21000,u.s._state,1.661376700883654e-05,0.01720030837387321,0.013154747668022004,0.16238839285714285
556,21000,society,0.00014207503738161134,0.009916731483678855,0.0005580802040979032,0.16238839285714285
557,21000,united_states,8.688224751751932e-06,0.007245481188450706,0.003507932711472534,0.16238839285714285
558,21000,person,0.00013107969808349074,0.008966004505114783,0.0002391772303276728,0.16238839285714285
559,21000,federated_state,1.4637148210157059e-05,0.013346493126934485,0.0003189029737702304,0.16238839285714285
560,21000,poland,1.5571434266124532e-06,0.006522066708324411,0.0052618990672088015,0.16238839285714285
561,21000,individual,0.0001387001673427084,0.009617038807190234,0.0004783544606553456,0.16238839285714285
562,21250,federation,1.1361444084590717e-05,0.011008007325966095,0.0005521811154058531,0.16217068938318346
563,21250,u.s._state,1.6295521389673104e-05,0.017070247323219667,0.013094580736767374,0.16217068938318346
564,21250,society,0.00014056831585929544,0.009912842079764613,0.0005521811154058531,0.16217068938318346
565,21250,united_states,8.505527964751102e-06,0.007168894103237139,0.0034708527254082196,0.16217068938318346
566,21250,person,0.00012962997045912542,0.008956365046797787,0.00023664904945965134,0.16217068938318346
567,21250,federated_state,1.4354245072919378e-05,0.013237982639272516,0.0003155320659462018,0.16217068938318346
568,21250,poland,1.574175987624015e-06,0.006663412575394344,0.00536404512108543,0.16217068938318346
569,21250,individual,0.0001371773043444532,0.00960768083039738,0.0004732980989193027,0.16217068938318346
570,21500,federation,1.1212907582947712e-05,0.010983957947671942,0.0005463201436041521,0.16240049945372248
571,21500,u.s._state,1.6042802049692706e-05,0.017002662772983394,0.013033637711699056,0.16240049945372248
572,21500,society,0.00013946396405993303,0.009933729553884461,0.0005463201436041521,0.16240049945372248
573,21500,united_states,8.399022029812545e-06,0.0071803445239963255,0.0035120580660266917,0.16240049945372248
574,21500,person,0.00012853731756139517,0.008967892246004729,0.00023413720440177945,0.16240049945372248
575,21500,federated_state,1.4172969008973018e-05,0.013218864167096351,0.0003121829392023726,0.16240049945372248
576,21500,poland,1.5409373267168775e-06,0.006592685648815586,0.005307109966440334,0.16240049945372248
577,21500,individual,0.0001360349217083852,0.009621116879850771,0.0004682744088035589,0.16240049945372248
578,21750,federation,1.1022911901211793e-05,0.010919320619488157,0.0005407911001236094,0.1623020471224411
579,21750,u.s._state,1.577941476275256e-05,0.016932154768290693,0.013056242274412854,0.1623020471224411
580,21750,society,0.00013807584718269412,0.009918266108624061,0.0005407911001236094,0.1623020471224411
581,21750,united_states,8.229883872101278e-06,0.007107675709669725,0.003476514215080346,0.1623020471224411
582,21750,person,0.00012720213549671257,0.008950229197597128,0.00023176761433868972,0.1623020471224411
583,21750,federated_state,1.3935300102506516e-05,0.013148933845762463,0.00030902348578491963,0.1623020471224411
584,21750,poland,1.5099061781302564e-06,0.006525964247394477,0.0052533992583436336,0.1623020471224411
585,21750,individual,0.00013463230621517966,0.009602116929859312,0.00046353522867737944,0.1623020471224411
586,22000,federation,1.1047116202071394e-05,0.011091288779604727,0.0005353319057815846,0.16249904412326988
587,22000,u.s._state,1.5842582208264375e-05,0.017310957630765657,0.013383297644539615,0.16249904412326988
588,22000,society,0.0001371912646820502,0.009970510867979064,0.0005353319057815846,0.16249904412326988
589,22000,united_states,8.134747822700534e-06,0.007121876296287992,0.003517895380850413,0.16249904412326988
590,22000,person,0.0001263137442289783,0.008986518631515384,0.00022942795962067913,0.16249904412326988
591,22000,federated_state,1.3982877098545634e-05,0.013393970460351616,0.0003059039461609055,0.16249904412326988
